1.000000000000000000e+01 0.000000000000000000e+00
1.100000000000000000e+01 0.000000000000000000e+00
1.200000000000000000e+01 0.000000000000000000e+00
1.250000000000000000e+02 0.000000000000000000e+00
1.260000000000000000e+02 0.000000000000000000e+00
1.270000000000000000e+02 0.000000000000000000e+00
1.300000000000000000e+02 0.000000000000000000e+00
1.310000000000000000e+02 0.000000000000000000e+00
1.320000000000000000e+02 0.000000000000000000e+00
2.980000000000000000e+02 0.000000000000000000e+00
2.990000000000000000e+02 0.000000000000000000e+00
3.000000000000000000e+02 0.000000000000000000e+00
3.030000000000000000e+02 0.000000000000000000e+00
3.040000000000000000e+02 0.000000000000000000e+00
3.050000000000000000e+02 0.000000000000000000e+00
4.720000000000000000e+02 0.000000000000000000e+00
4.730000000000000000e+02 0.000000000000000000e+00
4.740000000000000000e+02 0.000000000000000000e+00
4.750000000000000000e+02 0.000000000000000000e+00
4.770000000000000000e+02 0.000000000000000000e+00
4.780000000000000000e+02 0.000000000000000000e+00
4.790000000000000000e+02 0.000000000000000000e+00
6.560000000000000000e+02 0.000000000000000000e+00
6.570000000000000000e+02 0.000000000000000000e+00
6.580000000000000000e+02 0.000000000000000000e+00
6.600000000000000000e+02 0.000000000000000000e+00
6.610000000000000000e+02 0.000000000000000000e+00
6.620000000000000000e+02 0.000000000000000000e+00
6.630000000000000000e+02 0.000000000000000000e+00
8.390000000000000000e+02 0.000000000000000000e+00
8.400000000000000000e+02 0.000000000000000000e+00
8.410000000000000000e+02 0.000000000000000000e+00
8.440000000000000000e+02 0.000000000000000000e+00
8.450000000000000000e+02 0.000000000000000000e+00
8.460000000000000000e+02 0.000000000000000000e+00
1.000000000000000000e+01 1.000000000000000000e+00
1.100000000000000000e+01 1.000000000000000000e+00
1.200000000000000000e+01 1.000000000000000000e+00
1.250000000000000000e+02 1.000000000000000000e+00
1.260000000000000000e+02 1.000000000000000000e+00
1.270000000000000000e+02 1.000000000000000000e+00
1.300000000000000000e+02 1.000000000000000000e+00
1.310000000000000000e+02 1.000000000000000000e+00
1.320000000000000000e+02 1.000000000000000000e+00
2.980000000000000000e+02 1.000000000000000000e+00
2.990000000000000000e+02 1.000000000000000000e+00
3.000000000000000000e+02 1.000000000000000000e+00
3.030000000000000000e+02 1.000000000000000000e+00
3.040000000000000000e+02 1.000000000000000000e+00
3.050000000000000000e+02 1.000000000000000000e+00
4.720000000000000000e+02 1.000000000000000000e+00
4.730000000000000000e+02 1.000000000000000000e+00
4.740000000000000000e+02 1.000000000000000000e+00
4.750000000000000000e+02 1.000000000000000000e+00
4.770000000000000000e+02 1.000000000000000000e+00
4.780000000000000000e+02 1.000000000000000000e+00
